album,,sentiment,album
Watch the Throne,"5-4-3-2 we need fuel, lift off. . . we gonna take it to the moon, take it to the stars.",0.0,Watch the Throne
Watch the Throne,"6, 5, 4, 3, 2, 1, 0, all engines running.",0.0,Watch the Throne
Watch the Throne,all engines running. . .,0.30000001192092896,Watch the Throne
Watch the Throne,"earth is boring to 'em, shit is making my dick soft.",-0.800000011920929,Watch the Throne
Watch the Throne,how many niggas with me up and in the aisle?.,-0.10000000149011612,Watch the Throne
Watch the Throne,how many people want to roll on me now?.,-0.30000001192092896,Watch the Throne
Watch the Throne,how many people you know can take it this far?.,-0.20000000298023224,Watch the Throne
Watch the Throne,i feel the pain and then roll off.,-0.699999988079071,Watch the Throne
Watch the Throne,"i got the whole city, they about to go off.",-0.4000000059604645,Watch the Throne
Watch the Throne,"i'm supercharged, we about to take this whole thing to mars.",-0.5,Watch the Throne
Watch the Throne,"know me, know me by now. . . we gonna take it to the moon, take it to the stars.",0.20000000298023224,Watch the Throne
Watch the Throne,"lift off, we have a lift off, lift off. . . tell me.",-0.30000001192092896,Watch the Throne
Watch the Throne,"like you know na na na, you know me by now.",0.6000000238418579,Watch the Throne
Watch the Throne,"now we gonna take it to the moon, take it to the stars.",0.10000000149011612,Watch the Throne
Watch the Throne,"rappers hear watch the throne, they gon' be pissed off.",-0.8999999761581421,Watch the Throne
Watch the Throne,"showing my tattoos, i'm such a show off, huh.",-0.800000011920929,Watch the Throne
Watch the Throne,"so many scars, we about to take this whole thing to mars. . . 20 seconds and counting.",-0.699999988079071,Watch the Throne
Watch the Throne,"so many scars, we about to take this whole thing to mars. . . lift off, lift off, takin' my coat off.",-0.6000000238418579,Watch the Throne
Watch the Throne,"so many scars, we about to take this whole thing to mars. . . lift off, like you know na na na.",-0.800000011920929,Watch the Throne
Watch the Throne,"t minus 15 seconds, guidance is internal.",-0.5,Watch the Throne
Watch the Throne,"take it this far, take it this far, take it this far.... take it to the stars.",0.0,Watch the Throne
Watch the Throne,"take it this far, take it this far, take it this far.... we gonna we gonna we gonna...",-0.20000000298023224,Watch the Throne
Watch the Throne,take it to the stars .,0.0,Watch the Throne
Watch the Throne,take it to the stars.,0.0,Watch the Throne
Watch the Throne,we don't know what we could do to make it this far.,0.0,Watch the Throne
Watch the Throne,"we gonna take it to the moon, take it to the stars.",0.0,Watch the Throne
Watch the Throne,we gonna take it to the moon.,0.0,Watch the Throne
Watch the Throne,we gonna we gonna we gonna.... we gonna take it to the moon.,0.0,Watch the Throne
Watch the Throne,"when you earnhardt as me, eventually you hit a big wall.",-0.5,Watch the Throne
Watch the Throne,"you know me by now, know me, know me by now.",0.30000001192092896,Watch the Throne
Watch the Throne,"you know me know me by now, know me, know me by now. . . lift off.",-0.4000000059604645,Watch the Throne
Yeezus,after all these long-ass verses.,0.10000000149011612,Yeezus
Yeezus,"after that, give you somethin' to drink.",0.0,Yeezus
Yeezus,"and hey, ayo, we made it: thanksgivin'. so hey, maybe we can make it to christmas.",0.30000001192092896,Yeezus
Yeezus,"and hey, you know ain't nobody perfect.",0.0,Yeezus
Yeezus,"and i know, with the hoes i got the worst rep. but hey, their backstroke i'm tryna perfect.",0.20000000298023224,Yeezus
Yeezus,bound to fall in love.,0.800000011920929,Yeezus
Yeezus,bound to fall in love. . . .,0.800000011920929,Yeezus
Yeezus,bound.,-0.10000000149011612,Yeezus
Yeezus,bound. . . bound to fall in love.,0.800000011920929,Yeezus
Yeezus,bound.... . . bound to fall in love.,0.800000011920929,Yeezus
Yeezus,"but first, you gon' remember how to forget.",-0.4000000059604645,Yeezus
Yeezus,"but hey, admittin' is the first step.",0.10000000149011612,Yeezus
Yeezus,dutty wining 'round all these jamaicans.,0.0,Yeezus
Yeezus,"got a fresh cut, straight out the salon, bitch. . .",-0.4000000059604645,Yeezus
Yeezus,have you ever asked your bitch for other bitches?.,-0.800000011920929,Yeezus
Yeezus,"hey, you remember where we first met?.",0.0,Yeezus
Yeezus,i know i got a bad reputation.,-0.800000011920929,Yeezus
Yeezus,"i know you're tired of lovin', of lovin'. with nobody to love, nobody, nobody . . . close your eyes and let the word paint a thousand pictures.",0.6000000238418579,Yeezus
Yeezus,"i know you're tired of lovin', of lovin'. with nobody to love, nobody, nobody.",0.4000000059604645,Yeezus
Yeezus,"i mean damn, what would jeromey romey romey rome think?.",-0.699999988079071,Yeezus
Yeezus,i turnt the nightclub out of the basement.,-0.10000000149011612,Yeezus
Yeezus,i wanna fuck you hard on the sink.,-0.800000011920929,Yeezus
Yeezus,"i'll turn the plane 'round, your ass keep complainin'. how you gon' be mad on vacation?.",-0.8999999761581421,Yeezus
Yeezus,"i'm tired, you tired, jesus wept. . .",-0.800000011920929,Yeezus
Yeezus,"jerome's in the house, watch your mouth.",0.4000000059604645,Yeezus
Yeezus,"just grab somebody, no leavin' this party.",-0.4000000059604645,Yeezus
Yeezus,leave-a-pretty-girl-sad reputation.,-0.699999988079071,Yeezus
Yeezus,maybe we could still make it to the church steps.,-0.10000000149011612,Yeezus
Yeezus,"okay, i don't remember where we first met.",-0.10000000149011612,Yeezus
Yeezus,one good girl is worth a thousand bitches. . . bound to fall in love.,0.8999999761581421,Yeezus
Yeezus,rock forever 21 but just turned thirty.,0.0,Yeezus
Yeezus,she asked me what i wished for on my wishlist.,0.30000001192092896,Yeezus
Yeezus,she say she only here for her girl birthday.,0.0,Yeezus
Yeezus,"so just grab somebody, no leavin' this party.",-0.6000000238418579,Yeezus
Yeezus,"start a fight club, brad reputation.",-0.5,Yeezus
Yeezus,"step back, can't get spunk on the mink.",-0.800000011920929,Yeezus
Yeezus,they ordered champagne but still look thirsty.,-0.6000000238418579,Yeezus
Yeezus,this that red-cup-all-on-the-lawn shit.,0.10000000149011612,Yeezus
Yeezus,this that what-we-do-don't-tell-your-mom shit.,-0.8999999761581421,Yeezus
Yeezus,"uh, this that prom shit.",-0.699999988079071,Yeezus
Yeezus,walking-round-always-mad reputation.,-0.4000000059604645,Yeezus
Yeezus,what you doin' in the club on a thursday?.,0.0,Yeezus
Yeezus,"when a real nigga hold you down, you supposed to drown.",-0.699999988079071,Yeezus
Yeezus,"with nobody to love, nobody, no- . . . all them other niggas lame, and you know it now.",0.30000001192092896,Yeezus
Yeezus,"with nobody to love, nobody, nobody . . . jerome's in the house, watch your mouth.",0.20000000298023224,Yeezus
Yeezus,and there's no way to slow .,-0.30000001192092896,Yeezus
Yeezus,"and you know it, and you know it. . . so follow me up cause this shit 'bout to go .",-0.800000011920929,Yeezus
Yeezus,"and you know it, and you know it. . . stop all that coon shit .",-0.800000011920929,Yeezus
Yeezus,at the top floor they gone come to kill king kong.,-0.5,Yeezus
Yeezus,baby we livin' in the moment.,0.30000001192092896,Yeezus
Yeezus,"baby, we livin' in the moment.",0.20000000298023224,Yeezus
Yeezus,back out the tomb bitch .,-0.800000011920929,Yeezus
Yeezus,"black out the room, bitch .",-0.800000011920929,Yeezus
Yeezus,"but i ain't finished, i'm devoted.",-0.10000000149011612,Yeezus
Yeezus,but there's nowhere to go .,-0.800000011920929,Yeezus
Yeezus,but watch who you bring home.,0.0,Yeezus
Yeezus,came to see me in my black skin .,0.0,Yeezus
Yeezus,claiming i'm overreactin'.,-0.800000011920929,Yeezus
Yeezus,come on homie what happened.,-0.4000000059604645,Yeezus
Yeezus,early morning cartoon shit .,-0.699999988079071,Yeezus
Yeezus,enter the kingdom .,0.0,Yeezus
Yeezus,for my theme song .,0.0,Yeezus
Yeezus,"four in the mornin', and i'm zonin'.",0.0,Yeezus
Yeezus,"four in the mornin', and i'm zonin'. they say i'm possessed, it's an omen.",-0.30000001192092896,Yeezus
Yeezus,fuck up your whole afternoon shit.,-0.8999999761581421,Yeezus
Yeezus,god!,0.8999999761581421,Yeezus
Yeezus,god!.,0.8999999761581421,Yeezus
Yeezus,here come some conservative baptists.,0.20000000298023224,Yeezus
Yeezus,"i keep it 300 like the romans. 300 bitches, where the trojans?.",0.0,Yeezus
Yeezus,"i keep it 300, like the romans. 300 bitches, where the trojans?.",0.0,Yeezus
Yeezus,"i think i'm possessed, it's an omen.",-0.30000001192092896,Yeezus
Yeezus,"i would've been blacked out on your ass. . . four in the mornin', and i'm zonin'. they say i'm possessed, it's an omen.",-0.800000011920929,Yeezus
Yeezus,i would've been blacked out on your ass. . . god!.,-0.8999999761581421,Yeezus
Yeezus,i'm aware i'm a king.,0.0,Yeezus
Yeezus,i'm aware i'm a wolf.,-0.30000001192092896,Yeezus
Yeezus,"i'm doing 500, i'm outta control .",-0.30000001192092896,Yeezus
Yeezus,i've been a menace for the longest.,-0.6000000238418579,Yeezus
Yeezus,if i knew what i knew in the past.,-0.4000000059604645,Yeezus
Yeezus,like them black kids in chiraq bitch. . .,-0.699999988079071,Yeezus
Yeezus,middle america packed in .,-0.30000001192092896,Yeezus
Yeezus,my by-any-means on.,0.20000000298023224,Yeezus
Yeezus,my leather black jeans on .,0.4000000059604645,Yeezus
Yeezus,number one question they're askin'. fuck every question you askin' . if i don't get ran out by catholics .,-0.8999999761581421,Yeezus
Yeezus,"pardon, i'm getting my scream on.",0.0,Yeezus
Yeezus,ready-ready for action. . .,0.5,Yeezus
Yeezus,soon as the moon hit.,0.4000000059604645,Yeezus
Yeezus,stop all that coon shit .,-0.8999999761581421,Yeezus
Yeezus,them niggas ain't doin' shit.,-0.800000011920929,Yeezus
Yeezus,these niggas ain't doin' shit .,-0.800000011920929,Yeezus
Yeezus,they see a black man with a white woman.,-0.5,Yeezus
Yeezus,this is that goon shit.,-0.8999999761581421,Yeezus
Yeezus,"you niggas ain't breathin', you gaspin'. these niggas ain't ready for action.",-0.800000011920929,Yeezus
Yeezus,and i know she like chocolate men.,0.20000000298023224,Yeezus
Yeezus,black dick all in your spouse again.,-0.800000011920929,Yeezus
Yeezus,black timbs all on your couch again.,0.20000000298023224,Yeezus
Yeezus,"but i got her back in and put my dick in her mouth. . . on sight, on sight. . . uh-huh.",-0.699999988079071,Yeezus
Yeezus,chopped 'em both down.,0.10000000149011612,Yeezus
Yeezus,"don't judge 'em, joe brown.",-0.30000001192092896,Yeezus
Yeezus,how much do i not give a fuck?. let me show you right now 'fore you give it up.,-0.8999999761581421,Yeezus
Yeezus,how much do i not give a fuck?. let me show you right now 'fore you give it up. . . he'll give us what we need.,-0.800000011920929,Yeezus
Yeezus,i need right now,0.4000000059604645,Yeezus
Yeezus,"indian hair, no moccasins.",0.0,Yeezus
Yeezus,it may not be what we want. . . baby girl tryna get a nut. and her girl tryna give it up.,-0.4000000059604645,Yeezus
Yeezus,it's too many hoes in this house of sin.,-0.699999988079071,Yeezus
Yeezus,"no sports bra, let's keep it bouncin'. everybody wanna live at the top of the mountain.",0.0,Yeezus
Yeezus,"on sight, on sight. . .",0.5,Yeezus
Yeezus,one last announcement.,0.0,Yeezus
Yeezus,real nigga back in the house again.,0.6000000238418579,Yeezus
Yeezus,"she got more niggas off than cochran, hah!. . .",0.10000000149011612,Yeezus
Yeezus,soon as i pull up and park the benz.,0.0,Yeezus
Yeezus,take my number and lock it in.,-0.20000000298023224,Yeezus
Yeezus,that when david grutman kicked her out.,-0.5,Yeezus
Yeezus,"took her to the 'bleau, she tried to sip the fountain.",-0.20000000298023224,Yeezus
Yeezus,uh-huh.,-0.30000001192092896,Yeezus
Yeezus,uh-huh. . . right now.,-0.4000000059604645,Yeezus
Yeezus,we get this bitch shaking like parkinsons.,-0.800000011920929,Yeezus
Yeezus,"yeezy season approachin'. fuck whatever y'all been hearin'. fuck what, fuck whatever y'all been wearin'. a monster about to come alive again.",-0.8999999761581421,Yeezus
Yeezus,"'nother one, something gone.",-0.5,Yeezus
Yeezus,all dem a gwaan dem a dem a dem a gwaan.,0.20000000298023224,Yeezus
Yeezus,"and i'm feelin' it right now, cause it's the time when my heart got shot down.",-0.5,Yeezus
Yeezus,"blocka, blocka, blocka-blocka, blocka.",0.10000000149011612,Yeezus
Yeezus,capricorn.,0.20000000298023224,Yeezus
Yeezus,dancing out on the lawn.,0.10000000149011612,Yeezus
Yeezus,"dem a gwaan gwaan gwaan, sof-sof-softer sof-softer.",0.6000000238418579,Yeezus
Yeezus,"dem a gwaan gwaan gwaan, softer than clay. . . maybe it's cause she into leos and i was into trios.",0.20000000298023224,Yeezus
Yeezus,"dem a gwaan gwaan gwaan, softer than clay. . . none ah dem have the guts to rise it and spray.",0.6000000238418579,Yeezus
Yeezus,fancy like the things she likes.,0.800000011920929,Yeezus
Yeezus,feelin' lied to like parents never said you adopted.,-0.8999999761581421,Yeezus
Yeezus,focus on the future and let the crew knock her.,-0.30000001192092896,Yeezus
Yeezus,"i hit her with jamaican dick, i'm the new shabba.",-0.800000011920929,Yeezus
Yeezus,i need to call it off.,-0.6000000238418579,Yeezus
Yeezus,"i need to, i need to make it known.",-0.20000000298023224,Yeezus
Yeezus,i'm living mine. . . all dem a gwaan dem a dem a dem a gwaan.,0.0,Yeezus
Yeezus,"if you love me so much then why'd you let me go?. if you love me so much then why'd you let me go?. if you love me so much then why'd you let me go?. let me go, let me go, let me go, let me go.",-0.6000000238418579,Yeezus
Yeezus,"if you love me so much then why'd you let me go?. let me go, let me go. . . all dem a gwaan dem a dem a dem a gwaan.",-0.699999988079071,Yeezus
Yeezus,"it's gettin' cold, better bring your ski clothes.",-0.20000000298023224,Yeezus
Yeezus,none ah dem have the guts to bust the sk,-0.4000000059604645,Yeezus
Yeezus,"none ah dem have the guts to bust the sk. . . ohh, ohh, ohh.",-0.5,Yeezus
Yeezus,on to the next saga.,0.10000000149011612,Yeezus
Yeezus,"peekin' through the keyhole, the door locked by myself.",-0.6000000238418579,Yeezus
Yeezus,plus all the trips to rio couldn't have helped.,0.0,Yeezus
Yeezus,"pour a little champagne, cranberry vodka.",0.10000000149011612,Yeezus
Yeezus,she lives her life.,0.30000001192092896,Yeezus
Yeezus,"she lookin' for her daddy, call me big poppa.",0.0,Yeezus
Yeezus,"star wars fur, yeah, i'm rockin' chewbacca.",0.8999999761581421,Yeezus
Yeezus,"the one chief rocka, number-one chief rocka. . . all dem a gwaan dem a dem a dem a gwaan.",0.0,Yeezus
Yeezus,"your feelins like zulu, then nothing is a shaka.",-0.30000001192092896,Yeezus
Yeezus,'stead you had to tell somebody.,-0.5,Yeezus
Yeezus,"'til death but do your part, unholy matrimony. . . that summer night holdin' long and long, 'din long.",-0.10000000149011612,Yeezus
Yeezus,"all in on that alimony, uh, yeah-yeah, she got you homie, yeah.",0.5,Yeezus
Yeezus,all that cocaine on the table you can't snort that.,-0.6000000238418579,Yeezus
Yeezus,all want something out me.,-0.4000000059604645,Yeezus
Yeezus,and all i want is what i can't buy now.,-0.800000011920929,Yeezus
Yeezus,and breathe and breathe.,0.20000000298023224,Yeezus
Yeezus,and came out of our body.,-0.30000001192092896,Yeezus
Yeezus,and came out of your body.,-0.20000000298023224,Yeezus
Yeezus,and i thought you could wait.,-0.6000000238418579,Yeezus
Yeezus,and i told you to wait.,-0.5,Yeezus
Yeezus,and live,0.10000000149011612,Yeezus
Yeezus,and live and learn.,0.0,Yeezus
Yeezus,and live.,0.0,Yeezus
Yeezus,and livin' all i have.,0.0,Yeezus
Yeezus,and livin' all.,0.0,Yeezus
Yeezus,and livin' and livin' like i�m lonely.,-0.5,Yeezus
Yeezus,and you was screamin' that you love me.,0.8999999761581421,Yeezus
Yeezus,before the blood on the leaves.,-0.20000000298023224,Yeezus
Yeezus,before the limelight stole ya. remember we were so young.,-0.4000000059604645,Yeezus
Yeezus,before the limelight tore ya.,-0.30000001192092896,Yeezus
Yeezus,before they call lawyers.,-0.30000001192092896,Yeezus
Yeezus,before you tried to destroy us.,-0.800000011920929,Yeezus
Yeezus,blood on the leaves. . .,-0.4000000059604645,Yeezus
Yeezus,cause i ain't got the money on me right now.,-0.699999988079071,Yeezus
Yeezus,fuck them other niggas cause i'm down with my niggas.,-0.699999988079071,Yeezus
Yeezus,"gotta keep 'em separated, i call that apartheid.",-0.5,Yeezus
Yeezus,he instagram his watch like #madrichalert.,-0.20000000298023224,Yeezus
Yeezus,he only wanna see that ass in reverse.,-0.8999999761581421,Yeezus
Yeezus,how you gon' lie to the lawyer?.,-0.800000011920929,Yeezus
Yeezus,"i don't give a damn if you used to talk to jay z. he ain't with you, he with beyonc�, you need to stop actin' lazy.",-0.8999999761581421,Yeezus
Yeezus,i gotta bring it back to the 'nolia. . . fuck them other niggas cause i'm down with my niggas.,-0.800000011920929,Yeezus
Yeezus,i just need to clear my mind now.,0.0,Yeezus
Yeezus,i know there ain't wrong with me.,0.0,Yeezus
Yeezus,"i ride with my niggas, i'd die for my.... . . to all my second string bitches, try and get a baby.",0.6000000238418579,Yeezus
Yeezus,it's been racin' since the summertime.,-0.20000000298023224,Yeezus
Yeezus,it's like i don't even know ya.,0.0,Yeezus
Yeezus,let's take it back to the first party.,-0.6000000238418579,Yeezus
Yeezus,"lonely, lonely.",-0.699999988079071,Yeezus
Yeezus,main reason cause your pastor said you can't abort that.,-0.6000000238418579,Yeezus
Yeezus,now i know you not it.,-0.6000000238418579,Yeezus
Yeezus,now i'm holdin' down the summer now.,0.0,Yeezus
Yeezus,now waiting for the summer rose and .,0.20000000298023224,Yeezus
Yeezus,"now you sittin' courtside, wifey on the other side.",-0.10000000149011612,Yeezus
Yeezus,now your driver say that new benz you can't afford that.,-0.800000011920929,Yeezus
Yeezus,or was it on the first party.,0.0,Yeezus
Yeezus,running naked down the lobby.,-0.5,Yeezus
Yeezus,she instagram herself like #badbitchalert.,0.10000000149011612,Yeezus
Yeezus,so i'mma need a little more time now.,-0.30000001192092896,Yeezus
Yeezus,so let's get on with it. . . we could've been somebody.,-0.4000000059604645,Yeezus
Yeezus,something strange is happenin'. . . you could've been somebody.,-0.6000000238418579,Yeezus
Yeezus,strange fruit hangin' from the poplar trees.,-0.30000001192092896,Yeezus
Yeezus,that goin' to that owin' money that the court got.,-0.6000000238418579,Yeezus
Yeezus,"then she said she impregnated, that's the night your heart died.",-0.800000011920929,Yeezus
Yeezus,then they talk about me.,-0.4000000059604645,Yeezus
Yeezus,then you gotta go and tell your girl and report that.,-0.6000000238418579,Yeezus
Yeezus,these bitches surroundin' me.,-0.20000000298023224,Yeezus
Yeezus,thought you'd be different 'bout it.,-0.20000000298023224,Yeezus
Yeezus,"trying to get a baby, now you talkin' crazy.",-0.5,Yeezus
Yeezus,two-thousand-dollar bag with no cash in your purse.,-0.5,Yeezus
Yeezus,we could've been somebody.,-0.5,Yeezus
Yeezus,"we could've ugh, we could've been somebody.",-0.800000011920929,Yeezus
Yeezus,when i would hold you.,-0.4000000059604645,Yeezus
Yeezus,when we tried our first molly. and came out of our body.,0.10000000149011612,Yeezus
Yeezus,when you tried your first molly. and came out of your body.,0.0,Yeezus
Yeezus,would be lost without me.,0.699999988079071,Yeezus
Yeezus,yeah i told you to wait.,-0.4000000059604645,Yeezus
Yeezus,"yeah, i thought you could wait.",-0.5,Yeezus
Yeezus,action thing yo a badman thing. . .,-0.20000000298023224,Yeezus
Yeezus,and i turn your bathwater on.,-0.10000000149011612,Yeezus
Yeezus,and you turn off your iphone.,-0.6000000238418579,Yeezus
Yeezus,as i turn my blackberry off.,-0.10000000149011612,Yeezus
Yeezus,"because we beat murder charge like o.j. . . that�s right, i�m in it. .",0.10000000149011612,Yeezus
Yeezus,"careless whispers, eye fuckin', bitin' ass.",-0.699999988079071,Yeezus
Yeezus,"chasin' love, all the bittersweet hours lost.",0.6000000238418579,Yeezus
Yeezus,damn your lips very soft.,0.8999999761581421,Yeezus
Yeezus,"disrespect we no tek, no way jose.",-0.699999988079071,Yeezus
Yeezus,"eatin' asian pussy, all i need was sweet and sour sauce.",0.0,Yeezus
Yeezus,"fist jumps in the air, you love flame wars.",0.699999988079071,Yeezus
Yeezus,get you super wet after we turn the shower off. . . that's all dem can do .,-0.5,Yeezus
Yeezus,had to stop at 7-eleven like i needed gas.,-0.4000000059604645,Yeezus
Yeezus,"i'll be gone long, grab that ass, shed your clothes. . . say you long for me, for you.",-0.800000011920929,Yeezus
Yeezus,"i'll be gone long, grab that ass, shed your clothes. . . uh, picked up where we left off.",-0.699999988079071,Yeezus
Yeezus,i'm a badman you if know say.,-0.20000000298023224,Yeezus
Yeezus,"i'm lyin', i needed condoms, don't look through the glass.",-0.30000001192092896,Yeezus
Yeezus,i�m in it. . damn right.,0.0,Yeezus
Yeezus,"i�m in it. . that�s right. . that�s right, i�m in it. . that�s right, i�m in it. .",0.20000000298023224,Yeezus
Yeezus,"just a badman thing, a' dat man do.",-0.20000000298023224,Yeezus
Yeezus,"just a badman ting, a' dat man do.",-0.10000000149011612,Yeezus
Yeezus,lay it off with all your rules.,-0.30000001192092896,Yeezus
Yeezus,"neck, ears, hair, legs, eating ass.",-0.30000001192092896,Yeezus
Yeezus,"nuh badda feel say we won't spray, like a aerosol can.",-0.5,Yeezus
Yeezus,"nuh badda feel seh we won't spray, like an aerosol can.",-0.30000001192092896,Yeezus
Yeezus,put my fist in her like a civil rights sign. and grabbed it with a slight grind. and held it 'til the right time.,0.0,Yeezus
Yeezus,star fucker.,0.0,Yeezus
Yeezus,tell your boss you need an extra hour off.,-0.5,Yeezus
Yeezus,"thank god almighty, they free at last.",0.800000011920929,Yeezus
Yeezus,that's all dem can do .,-0.20000000298023224,Yeezus
Yeezus,that's all dem can do.,-0.20000000298023224,Yeezus
Yeezus,that's right i'm in it.,0.20000000298023224,Yeezus
Yeezus,that's why i'm in it and i can't get out.,-0.699999988079071,Yeezus
Yeezus,that's why i'm in it and i can't get out. . that's all dem can do.,-0.699999988079071,Yeezus
Yeezus,then she came like aaaaahhh!. . .,-0.20000000298023224,Yeezus
Yeezus,time to take it too far now.,-0.699999988079071,Yeezus
Yeezus,"try that 'pon february the 30th. that's right, couldn't try that no day.",-0.4000000059604645,Yeezus
Yeezus,"uh, being led by the drums.",-0.10000000149011612,Yeezus
Yeezus,"uh, black girl sippin' white wine.",0.0,Yeezus
Yeezus,"uh, but can't wake up from the nightlife.",-0.5,Yeezus
Yeezus,"uh, gettin' head by the nuns.",-0.10000000149011612,Yeezus
Yeezus,"uh, got the kids-and-the-wife life.",0.20000000298023224,Yeezus
Yeezus,"uh, i be speakin' swaghili",0.0,Yeezus
Yeezus,"uh, i go to sleep with a nightlight.",-0.20000000298023224,Yeezus
Yeezus,"uh, i know you need that reptile.",0.0,Yeezus
Yeezus,"uh, i need you home when i get off.",-0.4000000059604645,Yeezus
Yeezus,"uh, i'm a rap-lic priest.",-0.10000000149011612,Yeezus
Yeezus,"uh, i'm finna start a new movement.",-0.30000001192092896,Yeezus
Yeezus,"uh, i'm so scared of my demons.",-0.800000011920929,Yeezus
Yeezus,"uh, michael douglas out the car now.",-0.30000001192092896,Yeezus
Yeezus,"uh, my mind move like a tron bike.",0.10000000149011612,Yeezus
Yeezus,"uh, pop a wheelie on the zeitgeist.",-0.20000000298023224,Yeezus
Yeezus,"uh, she cut from a different textile.",-0.4000000059604645,Yeezus
Yeezus,"uh, she love different kinds of sex now.",0.4000000059604645,Yeezus
Yeezus,"uh, they don't play what i'm playin'. uh, they don't see what i'm sayin'. uh, they be ballin' in the d-league.",-0.699999988079071,Yeezus
Yeezus,"uh, you know i need that wet mouth.",-0.20000000298023224,Yeezus
Yeezus,we agon' smile 'pon court day.,0.0,Yeezus
Yeezus,we deal with action ting.,0.0,Yeezus
Yeezus,we was up at the party but we was leavin' fast.,0.10000000149011612,Yeezus
Yeezus,when we roll 'round 'pon your block.,-0.20000000298023224,Yeezus
Yeezus,"who, where?. . .",-0.10000000149011612,Yeezus
Yeezus,"your pussy's too good, i need to crash.",0.30000001192092896,Yeezus
Yeezus,"your titties, let 'em out, free at last.",0.0,Yeezus
Yeezus,and her heart colder than the souls of men.,-0.4000000059604645,Yeezus
Yeezus,cause niggas got cocaine to move.,-0.6000000238418579,Yeezus
Yeezus,dropped out the first day of school.,-0.30000001192092896,Yeezus
Yeezus,"i be goin' hard, i got a name to prove.",0.0,Yeezus
Yeezus,"i say ""can you get my benz in the club?"".",0.0,Yeezus
Yeezus,"if not, treat your friends like my benz.",0.20000000298023224,Yeezus
Yeezus,it was real if you made the news.,0.30000001192092896,Yeezus
Yeezus,it's just the memories that you have,0.4000000059604645,Yeezus
Yeezus,it's just the memories that you have.,0.30000001192092896,Yeezus
Yeezus,it's so packed i might ride around.,0.0,Yeezus
Yeezus,"killin' 'em, honey how i make the pain improve. . . we can send this bitch up, it can go down.",-0.800000011920929,Yeezus
Yeezus,last night my bitches came in twos. and they both sucked like they came to lose.,-0.800000011920929,Yeezus
Yeezus,louboutin on the toes again.,0.30000001192092896,Yeezus
Yeezus,"m.o.b, she call me selfish.",-0.8999999761581421,Yeezus
Yeezus,memories don't live like people do.,-0.699999988079071,Yeezus
Yeezus,on my bodyguard's back like prince in the club.,0.699999988079071,Yeezus
Yeezus,park they ass outside 'til the evenin' end.,-0.699999988079071,Yeezus
Yeezus,relivin' the past?.,-0.10000000149011612,Yeezus
Yeezus,rockstar bitch call me elvis.,-0.6000000238418579,Yeezus
Yeezus,"she can't go to work, same clothes again.",-0.699999988079071,Yeezus
Yeezus,"she say ""can you get my friends in the club?"".",-0.10000000149011612,Yeezus
Yeezus,"shorty's killin', while i'm drillin'. tattoos, how they break the news.",-0.30000001192092896,Yeezus
Yeezus,"since ""in da club"".",0.0,Yeezus
Yeezus,success got 'em jealous.,0.10000000149011612,Yeezus
Yeezus,they always 'member you.,-0.30000001192092896,Yeezus
Yeezus,tight dress dancin' close to him.,0.30000001192092896,Yeezus
Yeezus,"we can send this bitch up, it can go down.",-0.800000011920929,Yeezus
Yeezus,"we can send this bitch up, it can go down. . . memories don't live like people do.",-0.800000011920929,Yeezus
Yeezus,"we can send this bitch up, it can go down. . . this the cray-ist shit in the club.",-0.800000011920929,Yeezus
Yeezus,"when i go raw, i like to leave it in.",0.20000000298023224,Yeezus
Yeezus,"when i go to work, she gotta call it in.",0.10000000149011612,Yeezus
Yeezus,"when i wake up, i like to go again.",0.8999999761581421,Yeezus
Yeezus,whether things are good or bad.,0.0,Yeezus
Yeezus,"yeezus just rose again. . . we can send this bitch up, it can go down.",-0.699999988079071,Yeezus
Yeezus,your loss!. . .,-0.800000011920929,Yeezus
Yeezus,"""what you want, a bentley?",0.0,Yeezus
Yeezus,"all you blacks want all the same things"".",0.30000001192092896,Yeezus
Yeezus,"and i'm not dyin', and i can't lose.",0.5,Yeezus
Yeezus,and it's rich nigga racism.,-0.800000011920929,Yeezus
Yeezus,az embereknek f�jt a s�t�t. ?,-0.10000000149011612,Yeezus
Yeezus,braggin' 'bout what they made.,0.0,Yeezus
Yeezus,but i'd rather be a dick than a swallower.,-0.800000011920929,Yeezus
Yeezus,but i'd rather be a dick than a swallower. . .,-0.800000011920929,Yeezus
Yeezus,but they wasn't satisfied unless i picked the cotton myself.,-0.699999988079071,Yeezus
Yeezus,came on her hampton blouse. and in her hampton mouth.,0.0,Yeezus
Yeezus,cause i can't leave it to you.,-0.10000000149011612,Yeezus
Yeezus,"chill, chill, chill, chill, chill, chill.",0.800000011920929,Yeezus
Yeezus,"chill, chill, chill, chill, chill, chill. . .",0.800000011920929,Yeezus
Yeezus,clean water was only served to the fairer skin.,-0.30000001192092896,Yeezus
Yeezus,"doin' clothes, you woulda thought i had help.",0.0,Yeezus
Yeezus,elaludt m�ly z�ld t� �l�n.,0.20000000298023224,Yeezus
Yeezus,"fuck it, c'est la vie.",-0.699999988079071,Yeezus
Yeezus,fuck you and your corporation.,-0.8999999761581421,Yeezus
Yeezus,fuck you and your hampton house.,-0.8999999761581421,Yeezus
Yeezus,fur coat? a diamond chain?.,0.0,Yeezus
Yeezus,get your piece today.,0.10000000149011612,Yeezus
Yeezus,"i can't lose, no, i can't lose.",0.4000000059604645,Yeezus
